id_camera,bairro,subprefeitura,id_h3,is_bolsao,id_bolsao,bolsao_latitude,bolsao_longitude,bolsao_classe_atual,bacia,sub_bacia,geometry_bolsao_buffer_0.002
001627,Lapa,Centro,88a8a06a09fffff,TRUE,64,-22.91322776,-43.17818889,PC,G,Marina da Glória,"POLYGON ((-43.1761888887 -22.9132277623, -43.176198519246654 -22.91342379658066, -43.17622731813919 -22.913617942944033, -43.17627500802853 -22.913808331654508, -43.17634112963498 -22.91399312916473, -43.1764250461713 -22.91417055577365, -43.1765259494754 -22.91433890276604, -43.17664286779328 -22.91449654886833, -43.17677467513763 -22.914641975862374, -43.176920102131675 -22.914773783206726, -43.17707774823396 -22.914890701524605, -43.177246095226344 -22.914991604828696, -43.177423521835266 -22.915075521365022, -43.17760831934549 -22.915141642971463, -43.17779870805597 -22.915189332860805, -43.17799285441934 -22.915218131753345, -43.1781888887 -22.9152277623, -43.17838492298066 -22.915218131753345, -43.17857906934403 -22.915189332860805, -43.17876945805451 -22.915141642971463, -43.17895425556473 -22.915075521365022, -43.179131682173654 -22.914991604828696, -43.179300029166036 -22.914890701524605, -43.179457675268324 -22.914773783206726, -43.17960310226237 -22.914641975862374, -43.17973490960672 -22.91449654886833, -43.1798518279246 -22.91433890276604, -43.179952731228695 -22.91417055577365, -43.18003664776502 -22.91399312916473, -43.180102769371466 -22.913808331654508, -43.18015045926081 -22.913617942944033, -43.180179258153345 -22.91342379658066, -43.1801888887 -22.9132277623, -43.180179258153345 -22.91303172801934, -43.18015045926081 -22.912837581655968, -43.180102769371466 -22.912647192945492, -43.18003664776502 -22.91246239543527, -43.179952731228695 -22.91228496882635, -43.1798518279246 -22.91211662183396, -43.17973490960672 -22.91195897573167, -43.17960310226237 -22.911813548737626, -43.179457675268324 -22.911681741393274, -43.179300029166036 -22.911564823075395, -43.179131682173654 -22.911463919771304, -43.17895425556473 -22.911380003234978, -43.17876945805451 -22.911313881628537, -43.17857906934403 -22.911266191739195, -43.17838492298066 -22.911237392846655, -43.1781888887 -22.9112277623, -43.17799285441934 -22.911237392846655, -43.17779870805597 -22.911266191739195, -43.17760831934549 -22.911313881628537, -43.177423521835266 -22.911380003234978, -43.177246095226344 -22.911463919771304, -43.17707774823396 -22.911564823075395, -43.176920102131675 -22.911681741393274, -43.17677467513763 -22.911813548737626, -43.17664286779328 -22.91195897573167, -43.1765259494754 -22.91211662183396, -43.1764250461713 -22.91228496882635, -43.17634112963498 -22.91246239543527, -43.17627500802853 -22.912647192945492, -43.17622731813919 -22.912837581655968, -43.176198519246654 -22.91303172801934, -43.1761888887 -22.9132277623))"
001628,Lapa,Centro,88a8a06a09fffff,TRUE,64,-22.91322776,-43.17818889,PC,G,Marina da Glória,"POLYGON ((-43.1761888887 -22.9132277623, -43.176198519246654 -22.91342379658066, -43.17622731813919 -22.913617942944033, -43.17627500802853 -22.913808331654508, -43.17634112963498 -22.91399312916473, -43.1764250461713 -22.91417055577365, -43.1765259494754 -22.91433890276604, -43.17664286779328 -22.91449654886833, -43.17677467513763 -22.914641975862374, -43.176920102131675 -22.914773783206726, -43.17707774823396 -22.914890701524605, -43.177246095226344 -22.914991604828696, -43.177423521835266 -22.915075521365022, -43.17760831934549 -22.915141642971463, -43.17779870805597 -22.915189332860805, -43.17799285441934 -22.915218131753345, -43.1781888887 -22.9152277623, -43.17838492298066 -22.915218131753345, -43.17857906934403 -22.915189332860805, -43.17876945805451 -22.915141642971463, -43.17895425556473 -22.915075521365022, -43.179131682173654 -22.914991604828696, -43.179300029166036 -22.914890701524605, -43.179457675268324 -22.914773783206726, -43.17960310226237 -22.914641975862374, -43.17973490960672 -22.91449654886833, -43.1798518279246 -22.91433890276604, -43.179952731228695 -22.91417055577365, -43.18003664776502 -22.91399312916473, -43.180102769371466 -22.913808331654508, -43.18015045926081 -22.913617942944033, -43.180179258153345 -22.91342379658066, -43.1801888887 -22.9132277623, -43.180179258153345 -22.91303172801934, -43.18015045926081 -22.912837581655968, -43.180102769371466 -22.912647192945492, -43.18003664776502 -22.91246239543527, -43.179952731228695 -22.91228496882635, -43.1798518279246 -22.91211662183396, -43.17973490960672 -22.91195897573167, -43.17960310226237 -22.911813548737626, -43.179457675268324 -22.911681741393274, -43.179300029166036 -22.911564823075395, -43.179131682173654 -22.911463919771304, -43.17895425556473 -22.911380003234978, -43.17876945805451 -22.911313881628537, -43.17857906934403 -22.911266191739195, -43.17838492298066 -22.911237392846655, -43.1781888887 -22.9112277623, -43.17799285441934 -22.911237392846655, -43.17779870805597 -22.911266191739195, -43.17760831934549 -22.911313881628537, -43.177423521835266 -22.911380003234978, -43.177246095226344 -22.911463919771304, -43.17707774823396 -22.911564823075395, -43.176920102131675 -22.911681741393274, -43.17677467513763 -22.911813548737626, -43.17664286779328 -22.91195897573167, -43.1765259494754 -22.91211662183396, -43.1764250461713 -22.91228496882635, -43.17634112963498 -22.91246239543527, -43.17627500802853 -22.912647192945492, -43.17622731813919 -22.912837581655968, -43.176198519246654 -22.91303172801934, -43.1761888887 -22.9132277623))"
001629,Glória,Centro,88a8a06a47fffff,,,,,,,,
001630,Tijuca,Grande Tijuca,88a8a0616bfffff,,,,,,,,
001631,Tijuca,Grande Tijuca,88a8a0616bfffff,,,,,,,,
001632,Tijuca,Grande Tijuca,88a8a06147fffff,,,,,,,,
001633,Tijuca,Grande Tijuca,88a8a06147fffff,,,,,,,,
001634,Campo Grande,Zona Oeste,88a8a02955fffff,,,,,,,,
001635,São Cristóvão,Centro,88a8a06ac9fffff,TRUE,315,-22.88636999,-43.22588612,PO,G,Canal do Cunha,"POLYGON ((-43.223886117199996 -22.886369987, -43.22389574774665 -22.886566021280657, -43.22392454663919 -22.88676016764403, -43.22397223652853 -22.886950556354506, -43.224038358134976 -22.88713535386473, -43.2241222746713 -22.88731278047365, -43.2242231779754 -22.88748112746604, -43.224340096293275 -22.887638773568327, -43.22447190363763 -22.887784200562372, -43.22461733063167 -22.887916007906725, -43.22477497673396 -22.888032926224604, -43.22494332372634 -22.888133829528694, -43.225120750335265 -22.88821774606502, -43.22530554784549 -22.88828386767146, -43.225495936555966 -22.888331557560804, -43.225690082919336 -22.888360356453344, -43.2258861172 -22.888369986999997, -43.22608215148066 -22.888360356453344, -43.22627629784403 -22.888331557560804, -43.22646668655451 -22.88828386767146, -43.22665148406473 -22.88821774606502, -43.22682891067365 -22.888133829528694, -43.226997257666035 -22.888032926224604, -43.22715490376832 -22.887916007906725, -43.22730033076237 -22.887784200562372, -43.22743213810672 -22.887638773568327, -43.2275490564246 -22.88748112746604, -43.227649959728694 -22.88731278047365, -43.22773387626502 -22.88713535386473, -43.227799997871465 -22.886950556354506, -43.22784768776081 -22.88676016764403, -43.227876486653344 -22.886566021280657, -43.2278861172 -22.886369987, -43.227876486653344 -22.88617395271934, -43.22784768776081 -22.885979806355966, -43.227799997871465 -22.88578941764549, -43.22773387626502 -22.88560462013527, -43.227649959728694 -22.885427193526347, -43.2275490564246 -22.885258846533958, -43.22743213810672 -22.88510120043167, -43.22730033076237 -22.884955773437625, -43.22715490376832 -22.884823966093272, -43.226997257666035 -22.884707047775393, -43.22682891067365 -22.884606144471302, -43.22665148406473 -22.884522227934976, -43.22646668655451 -22.884456106328535, -43.22627629784403 -22.884408416439193, -43.22608215148066 -22.884379617546653, -43.2258861172 -22.884369987, -43.225690082919336 -22.884379617546653, -43.225495936555966 -22.884408416439193, -43.22530554784549 -22.884456106328535, -43.225120750335265 -22.884522227934976, -43.22494332372634 -22.884606144471302, -43.22477497673396 -22.884707047775393, -43.22461733063167 -22.884823966093272, -43.22447190363763 -22.884955773437625, -43.224340096293275 -22.88510120043167, -43.2242231779754 -22.885258846533958, -43.2241222746713 -22.885427193526347, -43.224038358134976 -22.88560462013527, -43.22397223652853 -22.88578941764549, -43.22392454663919 -22.885979806355966, -43.22389574774665 -22.88617395271934, -43.223886117199996 -22.886369987))"
001636,São Cristóvão,Centro,88a8a06ac9fffff,TRUE,450,-22.887875,-43.225284,PO,G,,"POLYGON ((-43.223284 -22.887875, -43.22329363054666 -22.88807103428066, -43.22332242943919 -22.888265180644034, -43.223370119328536 -22.88845556935451, -43.22343624093498 -22.88864036686473, -43.223520157471306 -22.888817793473653, -43.2236210607754 -22.88898614046604, -43.22373797909328 -22.88914378656833, -43.22386978643763 -22.889289213562375, -43.22401521343168 -22.889421020906727, -43.224172859533965 -22.889537939224606, -43.22434120652635 -22.889638842528697, -43.22451863313527 -22.889722759065023, -43.22470343064549 -22.889788880671464, -43.22489381935597 -22.889836570560806, -43.22508796571934 -22.889865369453346, -43.225284 -22.889875, -43.225480034280665 -22.889865369453346, -43.225674180644035 -22.889836570560806, -43.22586456935451 -22.889788880671464, -43.226049366864736 -22.889722759065023, -43.22622679347366 -22.889638842528697, -43.22639514046604 -22.889537939224606, -43.22655278656833 -22.889421020906727, -43.22669821356237 -22.889289213562375, -43.226830020906725 -22.88914378656833, -43.226946939224604 -22.88898614046604, -43.2270478425287 -22.888817793473653, -43.227131759065024 -22.88864036686473, -43.22719788067147 -22.88845556935451, -43.22724557056081 -22.888265180644034, -43.22727436945335 -22.88807103428066, -43.227284000000004 -22.887875, -43.22727436945335 -22.887678965719342, -43.22724557056081 -22.88748481935597, -43.22719788067147 -22.887294430645493, -43.227131759065024 -22.88710963313527, -43.2270478425287 -22.88693220652635, -43.226946939224604 -22.88676385953396, -43.226830020906725 -22.886606213431673, -43.22669821356237 -22.886460786437627, -43.22655278656833 -22.886328979093275, -43.22639514046604 -22.886212060775396, -43.22622679347366 -22.886111157471305, -43.226049366864736 -22.88602724093498, -43.22586456935451 -22.885961119328538, -43.225674180644035 -22.885913429439196, -43.225480034280665 -22.885884630546656, -43.225284 -22.885875000000002, -43.22508796571934 -22.885884630546656, -43.22489381935597 -22.885913429439196, -43.22470343064549 -22.885961119328538, -43.22451863313527 -22.88602724093498, -43.22434120652635 -22.886111157471305, -43.224172859533965 -22.886212060775396, -43.22401521343168 -22.886328979093275, -43.22386978643763 -22.886460786437627, -43.22373797909328 -22.886606213431673, -43.2236210607754 -22.88676385953396, -43.223520157471306 -22.88693220652635, -43.22343624093498 -22.88710963313527, -43.223370119328536 -22.887294430645493, -43.22332242943919 -22.88748481935597, -43.22329363054666 -22.887678965719342, -43.223284 -22.887875))"
001637,Cachambi,Zona Norte,88a8a061c1fffff,,,,,,,,
001638,Barra da Tijuca,Barra da Tijuca,88a8a07191fffff,,,,,,,,
001639,Barra da Tijuca,Barra da Tijuca,88a8a0719bfffff,TRUE,301,-23.00620821,-43.31199616,PO,J,Lagoa da Tijuca,"POLYGON ((-43.3099961621 -23.0062082145, -43.310005792646656 -23.006404248780658, -43.31003459153919 -23.00659839514403, -43.310082281428535 -23.006788783854507, -43.31014840303498 -23.00697358136473, -43.310232319571305 -23.00715100797365, -43.3103332228754 -23.00731935496604, -43.31045014119328 -23.007477001068327, -43.31058194853763 -23.007622428062373, -43.31072737553168 -23.007754235406725, -43.310885021633965 -23.007871153724604, -43.31105336862635 -23.007972057028695, -43.31123079523527 -23.00805597356502, -43.31141559274549 -23.008122095171462, -43.31160598145597 -23.008169785060804, -43.31180012781934 -23.008198583953344, -43.3119961621 -23.008208214499998, -43.312192196380664 -23.008198583953344, -43.312386342744034 -23.008169785060804, -43.31257673145451 -23.008122095171462, -43.312761528964735 -23.00805597356502, -43.31293895557366 -23.007972057028695, -43.31310730256604 -23.007871153724604, -43.313264948668326 -23.007754235406725, -43.31341037566237 -23.007622428062373, -43.313542183006724 -23.007477001068327, -43.3136591013246 -23.00731935496604, -43.3137600046287 -23.00715100797365, -43.313843921165024 -23.00697358136473, -43.31391004277147 -23.006788783854507, -43.31395773266081 -23.00659839514403, -43.31398653155335 -23.006404248780658, -43.313996162100004 -23.0062082145, -43.31398653155335 -23.00601218021934, -43.31395773266081 -23.005818033855967, -43.31391004277147 -23.00562764514549, -43.313843921165024 -23.00544284763527, -43.3137600046287 -23.005265421026348, -43.3136591013246 -23.00509707403396, -43.313542183006724 -23.00493942793167, -43.31341037566237 -23.004794000937625, -43.313264948668326 -23.004662193593273, -43.31310730256604 -23.004545275275394, -43.31293895557366 -23.004444371971303, -43.312761528964735 -23.004360455434977, -43.31257673145451 -23.004294333828536, -43.312386342744034 -23.004246643939194, -43.312192196380664 -23.004217845046654, -43.3119961621 -23.0042082145, -43.31180012781934 -23.004217845046654, -43.31160598145597 -23.004246643939194, -43.31141559274549 -23.004294333828536, -43.31123079523527 -23.004360455434977, -43.31105336862635 -23.004444371971303, -43.310885021633965 -23.004545275275394, -43.31072737553168 -23.004662193593273, -43.31058194853763 -23.004794000937625, -43.31045014119328 -23.00493942793167, -43.3103332228754 -23.00509707403396, -43.310232319571305 -23.005265421026348, -43.31014840303498 -23.00544284763527, -43.310082281428535 -23.00562764514549, -43.31003459153919 -23.005818033855967, -43.310005792646656 -23.00601218021934, -43.3099961621 -23.0062082145))"
001640,Barra da Tijuca,Barra da Tijuca,88a8a0719bfffff,TRUE,301,-23.00620821,-43.31199616,PO,J,Lagoa da Tijuca,"POLYGON ((-43.3099961621 -23.0062082145, -43.310005792646656 -23.006404248780658, -43.31003459153919 -23.00659839514403, -43.310082281428535 -23.006788783854507, -43.31014840303498 -23.00697358136473, -43.310232319571305 -23.00715100797365, -43.3103332228754 -23.00731935496604, -43.31045014119328 -23.007477001068327, -43.31058194853763 -23.007622428062373, -43.31072737553168 -23.007754235406725, -43.310885021633965 -23.007871153724604, -43.31105336862635 -23.007972057028695, -43.31123079523527 -23.00805597356502, -43.31141559274549 -23.008122095171462, -43.31160598145597 -23.008169785060804, -43.31180012781934 -23.008198583953344, -43.3119961621 -23.008208214499998, -43.312192196380664 -23.008198583953344, -43.312386342744034 -23.008169785060804, -43.31257673145451 -23.008122095171462, -43.312761528964735 -23.00805597356502, -43.31293895557366 -23.007972057028695, -43.31310730256604 -23.007871153724604, -43.313264948668326 -23.007754235406725, -43.31341037566237 -23.007622428062373, -43.313542183006724 -23.007477001068327, -43.3136591013246 -23.00731935496604, -43.3137600046287 -23.00715100797365, -43.313843921165024 -23.00697358136473, -43.31391004277147 -23.006788783854507, -43.31395773266081 -23.00659839514403, -43.31398653155335 -23.006404248780658, -43.313996162100004 -23.0062082145, -43.31398653155335 -23.00601218021934, -43.31395773266081 -23.005818033855967, -43.31391004277147 -23.00562764514549, -43.313843921165024 -23.00544284763527, -43.3137600046287 -23.005265421026348, -43.3136591013246 -23.00509707403396, -43.313542183006724 -23.00493942793167, -43.31341037566237 -23.004794000937625, -43.313264948668326 -23.004662193593273, -43.31310730256604 -23.004545275275394, -43.31293895557366 -23.004444371971303, -43.312761528964735 -23.004360455434977, -43.31257673145451 -23.004294333828536, -43.312386342744034 -23.004246643939194, -43.312192196380664 -23.004217845046654, -43.3119961621 -23.0042082145, -43.31180012781934 -23.004217845046654, -43.31160598145597 -23.004246643939194, -43.31141559274549 -23.004294333828536, -43.31123079523527 -23.004360455434977, -43.31105336862635 -23.004444371971303, -43.310885021633965 -23.004545275275394, -43.31072737553168 -23.004662193593273, -43.31058194853763 -23.004794000937625, -43.31045014119328 -23.00493942793167, -43.3103332228754 -23.00509707403396, -43.310232319571305 -23.005265421026348, -43.31014840303498 -23.00544284763527, -43.310082281428535 -23.00562764514549, -43.31003459153919 -23.005818033855967, -43.310005792646656 -23.00601218021934, -43.3099961621 -23.0062082145))"
001641,Tijuca,Grande Tijuca,88a8a06147fffff,,,,,,,,
001642,Tijuca,Grande Tijuca,88a8a06147fffff,,,,,,,,
001643,Centro,Centro,88a8a06a55fffff,TRUE,7,-22.91455584,-43.18727689,PC,G,Marina da Glória,"POLYGON ((-43.185276892299996 -22.9145558433, -43.18528652284665 -22.91475187758066, -43.18531532173919 -22.914946023944033, -43.18536301162853 -22.91513641265451, -43.185429133234976 -22.91532121016473, -43.1855130497713 -22.915498636773652, -43.185613953075396 -22.91566698376604, -43.185730871393275 -22.91582462986833, -43.18586267873763 -22.915970056862374, -43.18600810573167 -22.916101864206727, -43.18616575183396 -22.916218782524606, -43.18633409882634 -22.916319685828697, -43.186511525435265 -22.916403602365023, -43.18669632294549 -22.916469723971463, -43.186886711655966 -22.916517413860806, -43.187080858019335 -22.916546212753346, -43.1872768923 -22.9165558433, -43.18747292658066 -22.916546212753346, -43.18766707294403 -22.916517413860806, -43.18785746165451 -22.916469723971463, -43.18804225916473 -22.916403602365023, -43.18821968577365 -22.916319685828697, -43.188388032766035 -22.916218782524606, -43.18854567886832 -22.916101864206727, -43.18869110586237 -22.915970056862374, -43.18882291320672 -22.91582462986833, -43.1889398315246 -22.91566698376604, -43.189040734828694 -22.915498636773652, -43.18912465136502 -22.91532121016473, -43.189190772971465 -22.91513641265451, -43.18923846286081 -22.914946023944033, -43.18926726175334 -22.91475187758066, -43.1892768923 -22.9145558433, -43.18926726175334 -22.91435980901934, -43.18923846286081 -22.914165662655968, -43.189190772971465 -22.913975273945493, -43.18912465136502 -22.91379047643527, -43.189040734828694 -22.91361304982635, -43.1889398315246 -22.91344470283396, -43.18882291320672 -22.913287056731672, -43.18869110586237 -22.913141629737627, -43.18854567886832 -22.913009822393274, -43.188388032766035 -22.912892904075395, -43.18821968577365 -22.912792000771304, -43.18804225916473 -22.91270808423498, -43.18785746165451 -22.912641962628538, -43.18766707294403 -22.912594272739195, -43.18747292658066 -22.912565473846655, -43.1872768923 -22.9125558433, -43.187080858019335 -22.912565473846655, -43.186886711655966 -22.912594272739195, -43.18669632294549 -22.912641962628538, -43.186511525435265 -22.91270808423498, -43.18633409882634 -22.912792000771304, -43.18616575183396 -22.912892904075395, -43.18600810573167 -22.913009822393274, -43.18586267873763 -22.913141629737627, -43.185730871393275 -22.913287056731672, -43.185613953075396 -22.91344470283396, -43.1855130497713 -22.91361304982635, -43.185429133234976 -22.91379047643527, -43.18536301162853 -22.913975273945493, -43.18531532173919 -22.914165662655968, -43.18528652284665 -22.91435980901934, -43.185276892299996 -22.9145558433))"
